%	Motor: Torque	Motor: Torque	Motor: Torque	Motor: Torque	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference
Zeit	MittelwertMotorTorque	StandardabweichungMotorTorque	minus3sigmaMotorTorque	plus3sigmaMotorTorque	MittelwertActualSpeed	StandardabweichungActualSpeed	minus3sigmaActualSpeed	plus3sigmaActualSpeed	MittelwertLagError	StandardabweichungMittelwertLagError	minus3sigmaMittelwertLagError	plus3sigmaMittelwertLagError	MittelwertSetPosition	StandardabweichungSetPosition	minus3sigmaSetPosition	plus3sigmaSetPosition	MittelwertPositionsDifference	StandardabweichungPositionsDifference	minus3sigmaPositionsDifference	plus3sigmaPositionsDifference
0.624799984	-0.000256719	7.86573E-06	-0.000280316	-0.000233122	-0.000167738	8.43795E-06	-0.000193052	-0.000142424	-0.017105135	0.001070117	-0.020315485	-0.013894784	119.7625373	0.017972287	119.7086204	119.8164541	-0.023048309	0.005847233	-0.040590009	-0.005506609
0.625599984	-0.000282348	8.50461E-06	-0.000307861	-0.000256834	-0.000202861	9.33586E-06	-0.000230868	-0.000174853	-0.017490906	0.001343613	-0.021521746	-0.013460066	119.684006	0.021745794	119.6187686	119.7492433	-0.024275515	0.005705706	-0.041392633	-0.007158398
0.626399984	-0.000309516	8.76114E-06	-0.0003358	-0.000283233	-0.000241207	1.02532E-05	-0.000271967	-0.000210447	-0.018641076	0.00122497	-0.022315985	-0.014966167	119.5898315	0.025875473	119.5122051	119.6674579	-0.026190076	0.005818847	-0.043646616	-0.008733535
0.627199984	-0.000338033	8.35799E-06	-0.000363107	-0.000312959	-0.000282932	1.11348E-05	-0.000316336	-0.000249527	-0.01991492	0.00156147	-0.024599331	-0.015230509	119.4785741	0.030370951	119.3874612	119.5696869	-0.028108935	0.005552356	-0.044766002	-0.011451867
0.627999984	-0.000363459	6.47451E-06	-0.000382883	-0.000344036	-0.000328208	1.1975E-05	-0.000364133	-0.000292283	-0.021040155	0.001213753	-0.024681415	-0.017398895	119.3488218	0.035212976	119.2431829	119.4544607	-0.029805221	0.005754913	-0.04706996	-0.012540482
0.628799984	-0.000381302	5.88026E-06	-0.000398943	-0.000363661	-0.000376994	1.27408E-05	-0.000415217	-0.000338772	-0.022020905	0.001294495	-0.02590439	-0.018137419	119.1991446	0.0404208	119.0778822	119.320407	-0.031358913	0.005576227	-0.048087595	-0.014630231
0.629599984	-0.000400215	6.41544E-06	-0.000419462	-0.000380969	-0.000429065	1.35487E-05	-0.000469711	-0.000388419	-0.023727344	0.00160943	-0.028555635	-0.018899053	119.0281213	0.045984797	118.8901669	119.1660757	-0.033627296	0.005597186	-0.050418855	-0.016835737
0.630399984	-0.000419441	6.91132E-06	-0.000440175	-0.000398707	-0.000484275	1.43856E-05	-0.000527431	-0.000441118	-0.02551868	0.001872269	-0.031135487	-0.019901873	118.8343311	0.051914593	118.6785873	118.9900749	-0.035877491	0.005720656	-0.053039458	-0.018715523
0.631199984	-0.000437576	7.15315E-06	-0.000459035	-0.000416116	-0.000542928	1.52951E-05	-0.000588814	-0.000497043	-0.02752801	0.001781622	-0.032872877	-0.022183144	118.6163528	0.058200562	118.4417511	118.7909545	-0.038202491	0.005613029	-0.055041578	-0.021363403
0.631999984	-0.000459381	7.78438E-06	-0.000482734	-0.000436028	-0.000604923	1.61557E-05	-0.00065339	-0.000556456	-0.029962161	0.001891036	-0.035635269	-0.024289052	118.3727657	0.064852329	118.1782087	118.5673227	-0.040825422	0.00582514	-0.058300843	-0.023350001
0.632799984	-0.000478472	7.88306E-06	-0.000502122	-0.000454823	-0.000670462	1.70266E-05	-0.000721542	-0.000619382	-0.03256667	0.002000776	-0.038568998	-0.026564342	118.1021388	0.071850644	117.8865869	118.3176907	-0.043501145	0.005784265	-0.06085394	-0.026148351
0.633599984	-0.000490981	6.14962E-06	-0.00050943	-0.000472532	-0.000739084	1.7496E-05	-0.000791572	-0.000686596	-0.035304811	0.001897507	-0.040997331	-0.029612291	117.8033624	0.079002979	117.5663534	118.0403713	-0.04653428	0.00566355	-0.063524931	-0.029543628
0.634399984	-0.000476335	7.74044E-06	-0.000499556	-0.000453113	-0.000808031	1.70261E-05	-0.00085911	-0.000756953	-0.036134982	0.002104693	-0.042449062	-0.029820902	117.4767048	0.085876151	117.2190763	117.7343332	-0.048850769	0.005387352	-0.065012825	-0.032688713
0.635199984	-0.000452582	9.28012E-06	-0.000480423	-0.000424742	-0.0008741	1.59197E-05	-0.00092186	-0.000826341	-0.035081766	0.002241972	-0.041807681	-0.028355852	117.1234905	0.092402777	116.8462821	117.4006988	-0.051038113	0.005584198	-0.067790709	-0.034285518
0.635999984	-0.000426444	8.57E-06	-0.000452154	-0.000400734	-0.000935717	1.48907E-05	-0.000980389	-0.000891045	-0.032362047	0.002514925	-0.039906822	-0.024817272	116.7451304	0.098563604	116.4494396	117.0408212	-0.053008182	0.005235728	-0.068715364	-0.037300999
0.636799984	-0.000400823	6.94826E-06	-0.000421668	-0.000379978	-0.000992679	1.36774E-05	-0.001033711	-0.000951646	-0.028856335	0.002520539	-0.036417951	-0.02129472	116.3430459	0.104368258	116.0299411	116.6561506	-0.05509065	0.005459242	-0.071468375	-0.038712925
0.637599984	-0.00037581	7.54275E-06	-0.000398438	-0.000353182	-0.001044899	1.25712E-05	-0.001082612	-0.001007185	-0.025050558	0.002413385	-0.032290712	-0.017810404	115.9187141	0.109768608	115.5894082	116.2480199	-0.057278782	0.005361638	-0.073363697	-0.041193867
0.638399984	-0.000333828	1.50483E-05	-0.000378973	-0.000288683	-0.00109177	1.09322E-05	-0.001124567	-0.001058973	-0.019879747	0.00235058	-0.026931488	-0.012828006	115.4742662	0.114495117	115.1307808	115.8177515	-0.058558212	0.005332225	-0.074554888	-0.042561536
0.639199984	-0.000275857	1.49232E-05	-0.000320627	-0.000231088	-0.001131332	8.95269E-06	-0.00115819	-0.001104474	-0.013876188	0.002200043	-0.020476317	-0.007276059	115.0124863	0.118509281	114.6569585	115.3680141	-0.059539485	0.00537441	-0.075662714	-0.043416255
0.639999984	-0.000219437	1.44845E-05	-0.000262891	-0.000175984	-0.001162855	6.913E-06	-0.001183594	-0.001142116	-0.007602795	0.002457033	-0.014973895	-0.000231696	114.5362541	0.121791847	114.1708786	114.9016296	-0.060276181	0.005240432	-0.075997478	-0.044554884
0.640799984	-0.00016527	1.30293E-05	-0.000204358	-0.000126182	-0.001186301	4.90369E-06	-0.001201012	-0.00117159	-0.001677865	0.002226228	-0.00835655	0.00500082	114.0483835	0.124371693	113.6752684	114.4214985	-0.060833715	0.005438782	-0.07715006	-0.04451737
0.641599984	-0.000114605	1.20507E-05	-0.000150757	-7.84527E-05	-0.001202	3.1335E-06	-0.0012114	-0.001192599	0.003612117	0.002596272	-0.004176698	0.011400931	113.5517444	0.126219941	113.1730846	113.9304042	-0.061037557	0.005413584	-0.077278308	-0.044796807
0.642399984	-6.81449E-05	1.19451E-05	-0.00010398	-3.23097E-05	-0.001210417	1.50167E-06	-0.001214922	-0.001205912	0.007870059	0.002186349	0.001311011	0.014429107	113.0491602	0.127355843	112.6670927	113.4312277	-0.060997043	0.00527887	-0.076833652	-0.045160434
0.643199984	-2.317E-05	1.12855E-05	-5.70266E-05	1.06865E-05	-0.001211998	9.34421E-07	-0.001214801	-0.001209195	0.01106734	0.002802985	0.002658383	0.019476296	112.5435012	0.127769774	112.1601919	112.9268105	-0.060621185	0.005174963	-0.076146073	-0.045096297
0.643999984	1.97483E-05	1.10471E-05	-1.3393E-05	5.28896E-05	-0.001207243	1.96646E-06	-0.001213142	-0.001201344	0.013101598	0.00239208	0.005925358	0.020277838	112.0375903	0.127461733	111.6552051	112.4199755	-0.060128401	0.005102185	-0.075434955	-0.044821847
0.644799984	6.52717E-05	1.15362E-05	3.0663E-05	9.98804E-05	-0.001196259	3.40518E-06	-0.001206474	-0.001186043	0.014404994	0.002923265	0.005635199	0.02317479	111.5342889	0.126450972	111.154936	111.9136418	-0.059360001	0.005122013	-0.074726039	-0.043993963
0.645599984	0.000110911	1.19026E-05	7.52031E-05	0.000146619	-0.001179213	4.99829E-06	-0.001194208	-0.001164218	0.015262094	0.002205046	0.008646955	0.021877232	111.0364288	0.124708613	110.6623029	111.4105546	-0.058298476	0.005004935	-0.073313281	-0.043283672
0.646399984	0.000160258	1.23902E-05	0.000123088	0.000197429	-0.001155712	6.68627E-06	-0.00117577	-0.001135653	0.016141859	0.002664336	0.008148851	0.024134867	110.5468714	0.122253909	110.1801097	110.9136331	-0.056679446	0.005210935	-0.07231225	-0.041046641
0.647199984	0.000210886	1.31149E-05	0.000171541	0.000250231	-0.00112556	8.34186E-06	-0.001150585	-0.001100534	0.016536595	0.002010298	0.010505702	0.022567489	110.0684587	0.119086858	109.7111981	110.4257193	-0.055092005	0.005270754	-0.070904268	-0.039279742
0.647999984	0.000262146	1.35922E-05	0.000221369	0.000302923	-0.001088736	1.00112E-05	-0.00111877	-0.001058703	0.017044177	0.002076124	0.010815805	0.023272548	109.6040323	0.11518821	109.2584676	109.9495969	-0.052983882	0.005150895	-0.068436566	-0.037531198
0.648799984	0.000313731	1.45456E-05	0.000270094	0.000357368	-0.001045478	1.15776E-05	-0.001080211	-0.001010745	0.017322791	0.001869834	0.011713289	0.022932294	109.1564344	0.110577216	108.8247028	109.4881661	-0.05078899	0.005399207	-0.066986612	-0.034591368
0.649599984	0.000361207	9.75348E-06	0.000331947	0.000390468	-0.00099607	1.30494E-05	-0.001035218	-0.000956921	0.017738432	0.001649922	0.012788665	0.022688199	108.7284883	0.105273129	108.412669	109.0443077	-0.048324142	0.004959814	-0.063203583	-0.0334447
0.650399984	0.000387203	5.98329E-06	0.000369253	0.000405153	-0.000941377	1.40789E-05	-0.000983614	-0.00089914	0.01834752	0.002175764	0.011820228	0.024874811	108.3224782	0.099535859	108.0238707	108.6210858	-0.045404893	0.00558922	-0.062172553	-0.028637232
0.651199984	0.000405668	5.82549E-06	0.000388191	0.000423144	-0.000883495	1.4816E-05	-0.000927943	-0.000839047	0.017910319	0.001367721	0.013807155	0.022013482	107.9399501	0.093423164	107.6596806	108.2202196	-0.043132249	0.005091398	-0.058406442	-0.027858056
0.651999984	0.000420107	6.71001E-06	0.000399977	0.000440237	-0.000823337	1.54237E-05	-0.000869608	-0.000777066	0.018328898	0.001809108	0.012901574	0.023756223	107.5823255	0.086963922	107.3214337	107.8432173	-0.039988942	0.005428526	-0.056274521	-0.023703363
0.652799984	0.000438878	6.84485E-06	0.000418344	0.000459413	-0.000760961	1.5965E-05	-0.000808856	-0.000713066	0.019036188	0.001768981	0.013729244	0.024343133	107.2510154	0.080138881	107.0105988	107.4914321	-0.037107929	0.005431151	-0.053401383	-0.020814474
0.653599983	0.000457624	6.94742E-06	0.000436781	0.000478466	-0.000695952	1.66155E-05	-0.000745799	-0.000646106	0.020523835	0.001496525	0.01603426	0.025013411	106.9474134	0.073005799	106.728396	107.1664308	-0.034300336	0.005092805	-0.049578752	-0.01902192
0.654399983	0.000459015	6.09599E-06	0.000440727	0.000477303	-0.000628634	1.67287E-05	-0.00067882	-0.000578448	0.022833032	0.001440545	0.018511397	0.027154666	106.6720225	0.065949727	106.4741733	106.8698717	-0.030936751	0.005233321	-0.046636714	-0.015236787
0.655199983	0.000443108	7.49399E-06	0.000420626	0.00046559	-0.000562699	1.60838E-05	-0.000610951	-0.000514448	0.023586561	0.002042689	0.017458493	0.029714629	106.4239038	0.059249827	106.2461543	106.6016533	-0.02827163	0.005474452	-0.044694985	-0.011848276
0.655999983	0.000421403	7.50562E-06	0.000398887	0.00044392	-0.0005	1.51017E-05	-0.000545305	-0.000454695	0.023421921	0.002155195	0.016956337	0.029887505	106.2016365	0.052915727	106.0428893	106.3603837	-0.02553675	0.005406021	-0.041754813	-0.009318687
0.656799983	0.00039583	7.67152E-06	0.000372816	0.000418845	-0.000441474	1.41696E-05	-0.000483983	-0.000398965	0.021671684	0.002182515	0.015124138	0.02821923	106.0037991	0.046918547	105.8630434	106.1445547	-0.023553911	0.005419885	-0.039813565	-0.007294257
0.657599983	0.000372592	7.38139E-06	0.000350448	0.000394736	-0.000387593	1.32625E-05	-0.00042738	-0.000347805	0.019640043	0.002057352	0.013467988	0.025812098	105.8289715	0.041306419	105.7050522	105.9528908	-0.021548367	0.005305194	-0.037463948	-0.005632786
0.658399983	0.00034712	1.05818E-05	0.000315375	0.000378866	-0.000337513	1.21771E-05	-0.000374044	-0.000300982	0.017912387	0.00231576	0.010965106	0.024859668	105.6757319	0.036031211	105.5676382	105.7838255	-0.019264834	0.005304943	-0.035179664	-0.003350004
0.659199983	0.000316567	1.02259E-05	0.000285889	0.000347244	-0.000291163	1.11388E-05	-0.000324579	-0.000257747	0.015636962	0.001729828	0.01044748	0.020826445	105.5426504	0.031131428	105.4492561	105.6360447	-0.017651685	0.00549184	-0.034127206	-0.001176164
0.659999983	0.000287857	9.91269E-06	0.000258119	0.000317595	-0.000248624	1.02811E-05	-0.000279467	-0.00021778	0.013786275	0.002078571	0.007550561	0.020021989	105.4283056	0.026578192	105.348571	105.5080401	-0.015918944	0.005505062	-0.032434129	0.000596241
0.660799983	0.000261829	9.31944E-06	0.000233871	0.000289787	-0.000209481	9.54495E-06	-0.000238116	-0.000180846	0.011950913	0.00184543	0.006414622	0.017487205	105.3312863	0.022390755	105.264114	105.3984586	-0.014562506	0.005565081	-0.031257749	0.002132738
0.661599983	0.000236867	8.48741E-06	0.000211405	0.000262329	-0.00017354	8.74858E-06	-0.000199786	-0.000147295	0.010808368	0.002297331	0.003916374	0.017700363	105.2501524	0.018559491	105.1944739	105.3058308	-0.012826785	0.005467447	-0.029229124	0.003575555
0.662399983	0.000212023	8.26074E-06	0.000187241	0.000236805	-0.000140788	7.89804E-06	-0.000164482	-0.000117094	0.009414828	0.002336581	0.002405086	0.01642457	105.1835021	0.015094026	105.13822	105.2287841	-0.011576594	0.005597808	-0.028370018	0.00521683
0.663199983	0.000186642	7.67261E-06	0.000163625	0.00020966	-0.000111303	7.06778E-06	-0.000132507	-9.01001E-05	0.007895242	0.002194295	0.001312358	0.014478125	105.1298951	0.011984734	105.0939409	105.1658493	-0.010609762	0.00540146	-0.026814142	0.005594618
0.663999983	0.000160701	7.06491E-06	0.000139506	0.000181896	-8.53124E-05	6.2523E-06	-0.000104069	-6.65555E-05	0.006116293	0.002102323	-0.000190675	0.012423261	105.0879011	0.009231614	105.0602062	105.1155959	-0.01006407	0.005381608	-0.026208894	0.006080754
0.664799983	0.000135444	6.97381E-06	0.000114522	0.000156365	-6.29198E-05	5.49292E-06	-7.93986E-05	-4.64411E-05	0.004737418	0.002210047	-0.001892725	0.01136756	105.0561275	0.006834667	105.0356235	105.0766315	-0.009363805	0.005392599	-0.025541601	0.00681399
0.665599983	0.000111409	7.04285E-06	9.02801E-05	0.000132537	-4.40137E-05	4.71875E-06	-5.81699E-05	-2.98574E-05	0.00349641	0.002379575	-0.003642315	0.010635135	105.0331249	0.004793893	105.0187432	105.0475066	-0.00883744	0.005374726	-0.024961617	0.007286737
0.666399983	8.83534E-05	6.98957E-06	6.73847E-05	0.000109322	-2.84965E-05	3.9111E-06	-4.02298E-05	-1.67632E-05	0.002499625	0.002399746	-0.004699614	0.009698864	105.0174821	0.003128545	105.0080965	105.0268677	-0.008383669	0.005401126	-0.024587048	0.00781971
0.667199983	6.58073E-05	6.55634E-06	4.61382E-05	8.54763E-05	-1.62508E-05	3.09097E-06	-2.55237E-05	-6.97788E-06	0.001540339	0.002363734	-0.005550863	0.00863154	105.0077586	0.001809743	105.0023294	105.0131878	-0.008183094	0.005312441	-0.024120417	0.00775423
0.667999983	4.363E-05	6.14707E-06	2.51888E-05	6.20712E-05	-7.25274E-06	2.30953E-06	-1.41813E-05	-3.24139E-07	0.000669765	0.002201336	-0.005934243	0.007273773	105.0025623	0.00085674	104.9999921	105.0051325	-0.008120334	0.005335484	-0.024126785	0.007886117
0.668799983	2.12948E-05	6.1145E-06	2.95127E-06	3.96383E-05	-1.47151E-06	1.54499E-06	-6.10649E-06	3.16346E-06	3.10014E-05	0.00184485	-0.005503547	0.00556555	105.0004531	0.00025991	104.9996734	105.0012328	-0.00798285	0.005311626	-0.023917727	0.007952026
0.669599983	-2.48908E-08	5.86631E-06	-1.76238E-05	1.7574E-05	9.65295E-07	7.77886E-07	-1.36836E-06	3.29895E-06	-0.000637885	0.001915724	-0.006385056	0.005109285	105.0000097	9.62629E-06	104.9999808	105.0000386	-0.007980561	0.005163621	-0.023471423	0.0075103
0.670399983	-1.62658E-05	2.40051E-06	-2.34673E-05	-9.06425E-06	1.97469E-07	5.79918E-07	-1.54229E-06	1.93722E-06	-0.001095061	0.001701802	-0.006200467	0.004010345	105	0	105	105	-0.008060685	0.005223381	-0.023730828	0.007609459
0.671199983	-1.57064E-05	2.1532E-06	-2.2166E-05	-9.2468E-06	-1.793E-06	4.509E-07	-3.1457E-06	-4.40304E-07	-0.00102132	0.001747482	-0.006263767	0.004221127	105	0	105	105	-0.008426455	0.005210715	-0.0240586	0.007205691
0.671999983	-9.22164E-06	2.51537E-06	-1.67678E-05	-1.67552E-06	-3.00524E-06	3.29751E-07	-3.99449E-06	-2.01599E-06	-0.000155388	0.001793633	-0.005536287	0.005225511	105	0	105	105	-0.008692308	0.005336277	-0.024701139	0.007316522
0.672799983	-3.11869E-06	1.87606E-06	-8.74687E-06	2.50949E-06	-3.30494E-06	4.11242E-07	-4.53867E-06	-2.07121E-06	0.001373943	0.001688049	-0.003690203	0.00643809	105	0	105	105	-0.008548819	0.005186937	-0.024109628	0.007011991
0.673599983	-4.07976E-07	7.2917E-07	-2.59549E-06	1.77953E-06	-2.93256E-06	4.93465E-07	-4.41295E-06	-1.45216E-06	0.002774326	0.001527776	-0.001809002	0.007357654	105	0	105	105	-0.008470191	0.005292592	-0.024347969	0.007407586
0.674399983	4.31825E-07	9.67037E-07	-2.46929E-06	3.33294E-06	-2.18296E-06	4.959E-07	-3.67066E-06	-6.95261E-07	0.003843026	0.001428773	-0.000443293	0.008129346	105	0	105	105	-0.008449015	0.005254258	-0.02421179	0.00731376
0.675199983	2.30505E-07	1.03615E-06	-2.87796E-06	3.33897E-06	-1.31847E-06	4.73569E-07	-2.73917E-06	1.02239E-07	0.004598498	0.001278507	0.000762976	0.00843402	105	0	105	105	-0.008384091	0.005205767	-0.024001391	0.00723321
0.675999983	-3.52605E-07	1.18059E-06	-3.89436E-06	3.18915E-06	-5.436E-07	4.02552E-07	-1.75126E-06	6.64056E-07	0.004948569	0.001241985	0.001222615	0.008674522	105	0	105	105	-0.008373778	0.005234912	-0.024078515	0.007330959
0.676799983	-1.79519E-06	1.53806E-06	-6.40938E-06	2.819E-06	-1.82559E-08	2.93532E-07	-8.98852E-07	8.6234E-07	0.005077562	0.001058116	0.001903215	0.00825191	105	0	105	105	-0.008316636	0.005248034	-0.024060738	0.007427466
0.677599983	-3.26946E-06	1.30983E-06	-7.19894E-06	6.6003E-07	1.57421E-07	1.84908E-07	-3.97305E-07	7.12146E-07	0.005114405	0.001067589	0.001911637	0.008317173	105	0	105	105	-0.008220971	0.005293712	-0.024102107	0.007660166
0.678399983	-3.72162E-06	1.31553E-06	-7.66821E-06	2.24973E-07	9.07133E-08	1.49083E-07	-3.56535E-07	5.37961E-07	0.004985445	0.001046016	0.001847397	0.008123493	105	0	105	105	-0.008292311	0.005176852	-0.023822866	0.007238245
0.679199983	-3.33564E-06	1.60854E-06	-8.16126E-06	1.48998E-06	-2.31543E-08	1.3007E-07	-4.13364E-07	3.67055E-07	0.00504072	0.00108173	0.001795529	0.008285911	105	0	105	105	-0.008230176	0.005240889	-0.023952841	0.00749249
0.679999983	-2.73727E-06	1.62186E-06	-7.60285E-06	2.12831E-06	-5.25559E-08	1.28403E-07	-4.37765E-07	3.32653E-07	0.005022276	0.001076106	0.001793957	0.008250595	105	0	105	105	-0.008272939	0.005132759	-0.023671216	0.007125338
0.680799983	-2.46147E-06	1.65729E-06	-7.43334E-06	2.51041E-06	3.95474E-09	1.1317E-07	-3.35554E-07	3.43464E-07	0.00504072	0.001029606	0.001951903	0.008129537	105	0	105	105	-0.00826451	0.005228141	-0.023948932	0.007419912
0.681599983	-2.20277E-06	1.54381E-06	-6.83419E-06	2.42865E-06	7.21025E-08	9.73643E-08	-2.19991E-07	3.64196E-07	0.005095972	0.001096735	0.001805769	0.008386176	105	0	105	105	-0.008189577	0.005198758	-0.023785851	0.007406697
0.682399983	-2.16361E-06	1.51593E-06	-6.71141E-06	2.38419E-06	1.15783E-07	1.0459E-07	-1.97988E-07	4.29555E-07	0.00505913	0.001103697	0.00174804	0.008370219	105	0	105	105	-0.008181834	0.005248156	-0.023926301	0.007562633
0.683199983	-1.88958E-06	1.53791E-06	-6.50331E-06	2.72416E-06	1.21929E-07	9.68003E-08	-1.68472E-07	4.1233E-07	0.005022265	0.001041428	0.001897981	0.008146549	105	0	105	105	-0.008167563	0.005173294	-0.023687446	0.007352321
0.683999983	-1.65088E-06	1.40878E-06	-5.87723E-06	2.57547E-06	1.18365E-07	7.50831E-08	-1.06884E-07	3.43614E-07	0.005003866	0.001016723	0.001953698	0.008054034	105	0	105	105	-0.008135309	0.005186809	-0.023695735	0.007425118
0.684799983	-1.38378E-06	1.33802E-06	-5.39784E-06	2.63029E-06	1.08151E-07	7.25642E-08	-1.09542E-07	3.25843E-07	0.004985422	0.001028105	0.001901107	0.008069738	105	0	105	105	-0.00810694	0.005180608	-0.023648763	0.007434883
0.685599983	-1.21022E-06	1.31486E-06	-5.15479E-06	2.73435E-06	1.09989E-07	7.5822E-08	-1.17477E-07	3.37455E-07	0.004930159	0.001023921	0.001858397	0.008001921	105	0	105	105	-0.008116932	0.005159659	-0.02359591	0.007362045
0.686399983	-9.2271E-07	1.328E-06	-4.90672E-06	3.0613E-06	1.22425E-07	8.72164E-08	-1.39224E-07	3.84074E-07	0.004948591	0.001049302	0.001800685	0.008096498	105	0	105	105	-0.008050563	0.005216661	-0.023700546	0.007599419
0.687199983	-7.5065E-07	1.24513E-06	-4.48605E-06	2.98475E-06	1.57958E-07	1.05555E-07	-1.58707E-07	4.74623E-07	0.004893271	0.000988408	0.001928048	0.007858495	105	0	105	105	-0.008045986	0.005145286	-0.023481844	0.007389872
0.687999983	-5.80625E-07	1.29065E-06	-4.45257E-06	3.29132E-06	1.96866E-07	1.34684E-07	-2.07186E-07	6.00918E-07	0.00478271	0.000964659	0.001888733	0.007676688	105	0	105	105	-0.008079983	0.005131464	-0.023474376	0.00731441
0.688799983	-5.43427E-07	1.204E-06	-4.15541E-06	3.06856E-06	2.32851E-07	1.60907E-07	-2.49872E-07	7.15573E-07	0.004819587	0.000846099	0.00228129	0.007357883	105	0	105	105	-0.007950191	0.005195414	-0.023536433	0.00763605
0.689599983	-3.63254E-07	1.07775E-06	-3.59651E-06	2.87E-06	2.53031E-07	1.69226E-07	-2.54648E-07	7.60709E-07	0.004782744	0.000905801	0.002065341	0.007500148	105	0	105	105	-0.007883507	0.005214726	-0.023527685	0.00776067
0.690399983	-2.76146E-07	1.05669E-06	-3.44623E-06	2.89394E-06	2.661E-07	1.77556E-07	-2.66569E-07	7.98769E-07	0.004598465	0.000845334	0.002062462	0.007134467	105	0	105	105	-0.007958125	0.005176067	-0.023486325	0.007570074
0.691199983	-2.22878E-07	1.17487E-06	-3.7475E-06	3.30174E-06	2.69306E-07	1.75071E-07	-2.55906E-07	7.94518E-07	0.004487937	0.000776315	0.002158994	0.006816881	105	0	105	105	-0.007955932	0.005202713	-0.023564072	0.007652207
0.691999983	-5.09232E-08	1.15048E-06	-3.50237E-06	3.40052E-06	2.69838E-07	1.59926E-07	-2.09939E-07	7.49616E-07	0.004358944	0.000828413	0.001873706	0.006844182	105	0	105	105	-0.007972357	0.005189725	-0.023541533	0.007596818
0.692799982	1.2188E-07	1.1592E-06	-3.35571E-06	3.59947E-06	2.76428E-07	1.71158E-07	-2.37047E-07	7.89902E-07	0.004266838	0.000797511	0.001874306	0.00665937	105	0	105	105	-0.00795	0.005201023	-0.02355307	0.00765307
0.693599982	1.47121E-07	1.07257E-06	-3.07059E-06	3.36483E-06	2.92585E-07	1.92803E-07	-2.85823E-07	8.70994E-07	0.004156254	0.000748407	0.001911034	0.006401475	105	0	105	105	-0.007940818	0.005173106	-0.023460136	0.007578501
0.694399982	2.68613E-07	1.07535E-06	-2.95745E-06	3.49468E-06	3.07799E-07	1.88239E-07	-2.56918E-07	8.72517E-07	0.004156254	0.000697157	0.002064784	0.006247725	105	0	105	105	-0.007814062	0.005215077	-0.023459294	0.00783117
0.695199982	3.89214E-07	1.13576E-06	-3.01807E-06	3.7965E-06	3.29192E-07	1.77109E-07	-2.02136E-07	8.60519E-07	0.004008828	0.000626811	0.002128395	0.005889262	105	0	105	105	-0.007827372	0.005130623	-0.02321924	0.007564496
0.695999982	4.78694E-07	1.14446E-06	-2.95468E-06	3.91207E-06	3.48684E-07	1.71784E-07	-1.66668E-07	8.64037E-07	0.003916689	0.000590938	0.002143875	0.005689502	105	0	105	105	-0.007775623	0.005147354	-0.023217685	0.007666439
0.696799982	5.18853E-07	1.17362E-06	-3.00199E-06	4.0397E-06	3.61261E-07	1.71951E-07	-1.54593E-07	8.77115E-07	0.00371401	0.0006084	0.001888811	0.005539209	105	0	105	105	-0.007828401	0.00511362	-0.023169261	0.007512459
0.697599982	5.37285E-07	1.22143E-06	-3.12699E-06	4.20156E-06	3.69206E-07	1.72375E-07	-1.4792E-07	8.86333E-07	0.003566573	0.000541286	0.001942716	0.00519043	105	0	105	105	-0.007821867	0.005089384	-0.02309002	0.007446286
