%	Polynom 5te Ordnung		kombinierte Traces									
Zeit	Geschwindigkeit	StandardabweichungGeschwindigkeit	Drehmoment	StandardabweichungDrehmoment	Position	StandardabweichungPosition	Schleppfehler	StandardabweichungSchleppfehler	Positionsdifferenz	StandardabweichungPositionsdifferenz	Stromstaerke	StandardabweichungStromstaerke
0.0184	49.60199566	2.595685699	24.49705098	0.283521356	3.017058279	0.318792259	0.042239539	0.002850742	0.038142698	0.004934034	42.96599736	0.990810436
0.0188	51.33935008	2.572024702	24.31782943	0.448726103	3.2187963	0.328980063	0.041330785	0.002701197	0.039125135	0.00509098	42.39241125	1.390561126
0.0192	53.06263217	2.54062195	24.11967902	0.359961415	3.427347669	0.339072946	0.041167789	0.002756706	0.040963961	0.004900364	41.93713925	0.984892216
0.0196	54.77218187	2.518766659	23.92635925	0.41300892	3.642652923	0.349051831	0.04011719	0.00296114	0.041990102	0.005359102	41.45349966	1.329077531
0.019999999	56.45903367	2.481542194	23.69111386	0.427169107	3.864640629	0.358911838	0.039237007	0.002579273	0.043316989	0.005368872	40.83173827	1.157956459
0.020399999	58.12216374	2.442554981	23.38801694	0.454300637	4.093229256	0.368635228	0.038428422	0.003033698	0.044770022	0.005096388	40.04211149	1.384606699
0.020799999	59.75520272	2.403289695	23.12781166	0.500178804	4.328329797	0.378214428	0.037239724	0.003046299	0.045904386	0.004879065	39.49278162	1.392191064
0.021199999	61.37088663	2.362189638	22.83107866	0.460366717	4.569847257	0.387633985	0.035977571	0.003280094	0.047012652	0.005088211	38.69311404	1.171951229
0.021599999	62.95229362	2.317550344	22.52958608	0.483577739	4.817682154	0.396886007	0.03482602	0.00295464	0.048295794	0.005174431	38.01360979	1.348514475
0.021999999	64.51298934	2.274733524	22.20329217	0.514845698	5.071717805	0.405958683	0.033732234	0.00328599	0.049688965	0.005110728	37.18382331	1.361033832
0.022399999	66.03511511	2.22092538	21.87604971	0.526546223	5.331845377	0.414842697	0.032023438	0.003212653	0.050513999	0.004856576	36.42638868	1.410166489
0.022799999	67.53072821	2.170713654	21.49776234	0.554147716	5.597932105	0.423528197	0.03041779	0.003521971	0.051495021	0.005178991	35.41239312	1.397208801
0.023199999	68.98117754	2.116690612	21.08674483	0.554921555	5.869852702	0.432006091	0.028956597	0.00334088	0.052628596	0.005572113	34.445234	1.444434222
0.023599999	70.39570857	2.051599215	20.7175082	0.589772924	6.147464303	0.440265396	0.027502393	0.003073653	0.053792254	0.005159473	33.57805675	1.456504158
0.023999999	71.76967037	1.997677604	20.3281989	0.631474999	6.430628159	0.448299237	0.025873367	0.003302307	0.05474064	0.005143011	32.6779851	1.621847285
0.024399999	73.106746	1.925564055	19.91636736	0.65598026	6.719191308	0.456097619	0.024015422	0.003506373	0.055463878	0.00546207	31.68660549	1.443291699
0.024799999	74.40316518	1.867363877	19.49349833	0.735363597	7.013000787	0.463650124	0.022730613	0.003241013	0.056731685	0.00523017	30.71979123	1.684415758
0.025199999	75.65419066	1.786432793	18.99764985	0.792670033	7.311895034	0.470955461	0.020709005	0.003668926	0.057238139	0.005345606	29.56290309	1.529504427
0.025599999	76.85602046	1.726886683	18.45525319	0.910180208	7.6157065	0.477999404	0.018971431	0.00359933	0.05797102	0.005495536	28.64919288	1.638978106
0.025999999	78.01494509	1.651368217	17.84464369	0.950709104	7.92426502	0.484776681	0.017767729	0.003106666	0.059173101	0.0055803	27.51482653	1.578672428
0.026399999	79.12543562	1.579647279	17.23411695	0.991997325	8.237392201	0.491282111	0.016040475	0.003393853	0.059755559	0.005468821	26.59760718	1.539618448
0.026799999	80.19228513	1.512064798	16.54348011	1.019086184	8.554908902	0.49750616	0.01422156	0.003522702	0.06019422	0.005532776	25.47665353	1.701640111
0.027199999	81.21156206	1.429055718	15.87663428	1.017374962	8.87662925	0.503447488	0.013178367	0.002971295	0.061294688	0.005625134	24.37150577	1.631750713
0.027599999	82.17603885	1.360095348	15.15141201	1.031608951	9.202364005	0.509093696	0.011553057	0.003025878	0.061772082	0.005629898	23.28462066	1.642111471
0.027999999	83.10025099	1.274777295	14.46654058	1.015295615	9.531917198	0.514443537	0.010013479	0.003300339	0.062174397	0.005702088	22.18365348	1.643162918
0.028399999	83.95479614	1.208187256	13.81033918	1.033908396	9.865091361	0.519489319	0.009051226	0.0028638	0.063103928	0.005805147	21.17976346	1.613811766
0.028799999	84.78205034	1.120614677	13.07923027	1.043383975	10.20168716	0.524229373	0.007775708	0.003135861	0.063569405	0.005906472	20.01713326	1.672170297
0.029199999	85.53638907	1.048368113	12.3596658	1.064020036	10.54149889	0.528655449	0.006403489	0.003104744	0.063843859	0.005969745	18.82318508	1.718730814
0.029599999	86.25163284	0.961411046	11.63291845	1.069674348	10.88431975	0.532764035	0.005722428	0.002627634	0.064713505	0.005943732	17.73911218	1.685190446
0.029999999	86.90534629	0.888378438	10.92069001	1.101133412	11.22993881	0.536552588	0.004602593	0.002855886	0.064997837	0.006090083	16.62355242	1.796497124
0.030399999	87.51069806	0.801034217	10.20047639	1.088508878	11.57814026	0.540014271	0.003596431	0.00269932	0.065308164	0.006022341	15.44177368	1.718463809
0.030799999	88.06271377	0.726393557	9.482503386	1.096696978	11.9287072	0.5431493	0.003138949	0.002351974	0.06603101	0.006263044	14.36118835	1.769931247
0.031199999	88.56126135	0.641282933	8.692011197	1.122722506	12.28142607	0.545954897	0.002169217	0.002706321	0.066173927	0.006309731	13.02186455	1.78227985
0.031599999	89.00240894	0.55546079	7.960515237	1.099634949	12.63607362	0.548425319	0.001443478	0.00259484	0.066415863	0.006330322	11.94309358	1.726244844
