%	Motor: Torque	Motor: Torque	Motor: Torque	Motor: Torque	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Current controller: Actual stator current quadrature component	CTRL Current controller: Actual stator current quadrature component	CTRL Current controller: Actual stator current quadrature component	CTRL Current controller: Actual stator current quadrature component
Zeit	MittelwertMotorTorque	StandardabweichungMotorTorque	minus3sigmaMotorTorque	plus3sigmaMotorTorque	MittelwertActualSpeed	StandardabweichungActualSpeed	minus3sigmaActualSpeed	plus3sigmaActualSpeed	MittelwertSetPosition	StandardabweichungSetPosition	minus3sigmaSetPosition	plus3sigmaSetPosition	MittelwertLagError	StandardabweichungMittelwertLagError	minus3sigmaMittelwertLagError	plus3sigmaMittelwertLagError	MittelwertPositionsDifference	StandardabweichungPositionsDifference	minus3sigmaPositionsDifference	plus3sigmaPositionsDifference	MittelwertStatorCurrent	StandardabweichungStatorCurrent	minus3sigmaStatorCurrent	plus3sigmaStatorCurrent
0.170799996	-0.000304742	2.13261E-05	-0.00036872	-0.000240763	0.001458611	3.2302E-05	0.001361705	0.001555518	84.503486	0.440354158	83.18242352	85.82454847	-0.00797339	0.00196159	-0.01385816	-0.00208862	0.047574269	0.009874108	0.017951945	0.077196594	-0.000490176	3.63096E-05	-0.000599105	-0.000381248
0.171199996	-0.000319396	1.96187E-05	-0.000378252	-0.00026054	0.001435881	3.34209E-05	0.001335618	0.001536143	84.8066651	0.433299473	83.50676668	86.10656352	-0.008163669	0.002324004	-0.015135681	-0.001191658	0.046575047	0.010223582	0.0159043	0.077245794	-0.000513783	3.13004E-05	-0.000607684	-0.000419882
0.171599996	-0.000331274	1.989E-05	-0.000390944	-0.000271604	0.001412459	3.43009E-05	0.001309557	0.001515362	85.10490131	0.426013522	83.82686075	86.38294188	-0.008396157	0.002007317	-0.014418109	-0.002374205	0.045587244	0.009796188	0.016198681	0.074975808	-0.000530919	3.74105E-05	-0.00064315	-0.000418688
0.171999996	-0.000345131	1.84676E-05	-0.000400534	-0.000289728	0.001388387	3.53767E-05	0.001282257	0.001494517	85.39803251	0.418503003	84.1425235	86.65354152	-0.009064224	0.002402381	-0.016271367	-0.001857082	0.044273136	0.009967852	0.014369579	0.074176692	-0.000555958	3.62148E-05	-0.000664602	-0.000447314
0.172399996	-0.000355942	1.81943E-05	-0.000410525	-0.000301359	0.001363583	3.63969E-05	0.001254392	0.001472774	85.68589719	0.410775262	84.4535714	86.91822298	-0.009660921	0.002528709	-0.017247047	-0.002074794	0.043106111	0.010024256	0.013033344	0.073178879	-0.000572952	3.88278E-05	-0.000689436	-0.000456469
0.172799996	-0.000368726	1.54477E-05	-0.000415069	-0.000322383	0.001337957	3.7298E-05	0.001226063	0.001449851	85.96833833	0.402840284	84.75981748	87.17685918	-0.010406047	0.002752131	-0.018662442	-0.002149653	0.041922885	0.010021855	0.011857318	0.071988451	-0.000600505	3.51486E-05	-0.000705951	-0.000495059
0.173199996	-0.000378238	1.35799E-05	-0.000418977	-0.000337498	0.001311822	3.84305E-05	0.00119653	0.001427113	86.24520969	0.394705097	85.0610944	87.42932499	-0.011383411	0.002819032	-0.019840508	-0.002926314	0.040571781	0.009829467	0.011083382	0.070060181	-0.000619057	3.32872E-05	-0.000718918	-0.000519195
0.173599996	-0.000386507	1.41743E-05	-0.00042903	-0.000343984	0.00128477	3.91797E-05	0.001167231	0.001402309	86.51636632	0.386381207	85.3572227	87.67550994	-0.012426553	0.003163136	-0.021915961	-0.002937144	0.039296217	0.009979396	0.009358029	0.069234406	-0.000637455	3.68772E-05	-0.000748086	-0.000526823
0.173999996	-0.000393336	1.36712E-05	-0.000434349	-0.000352322	0.001257423	4.02531E-05	0.001136663	0.001378182	86.78167343	0.377873661	85.64805245	87.91529441	-0.013476834	0.003322083	-0.023443081	-0.003510586	0.038083148	0.010096599	0.007793352	0.068372945	-0.000653479	3.53492E-05	-0.000759526	-0.000547431
0.174399996	-0.000403589	1.34668E-05	-0.00044399	-0.000363189	0.001229178	4.07845E-05	0.001106824	0.001351531	87.04100068	0.369196672	85.93341067	88.1485907	-0.014696881	0.003667103	-0.025698191	-0.003695571	0.036854901	0.010195432	0.006268607	0.067441196	-0.000681764	3.71968E-05	-0.000793354	-0.000570173
0.174799996	-0.000410752	1.45484E-05	-0.000454398	-0.000367107	0.001200482	4.18853E-05	0.001074826	0.001326138	87.2942241	0.360356234	86.2131554	88.3752928	-0.016014911	0.003546801	-0.026655315	-0.005374507	0.03560913	0.009962158	0.005722656	0.065495605	-0.000693588	3.78028E-05	-0.000806996	-0.000580179
0.175199996	-0.000418447	1.26534E-05	-0.000456407	-0.000380487	0.001171012	4.24521E-05	0.001043656	0.001298369	87.54122607	0.351365574	86.48712935	88.59532279	-0.017612444	0.004053287	-0.029772303	-0.005452584	0.034177998	0.010338908	0.003161273	0.065194723	-0.00071502	3.41761E-05	-0.000817548	-0.000612492
0.175599996	-0.0004274	1.436E-05	-0.00047048	-0.00038432	0.001141074	4.35269E-05	0.001010493	0.001271655	87.7818985	0.342234505	86.75519498	88.80860201	-0.019175928	0.00400383	-0.031187418	-0.007164439	0.032856258	0.01024341	0.002126027	0.063586488	-0.000736032	3.90817E-05	-0.000853277	-0.000618787
0.175999996	-0.000434242	1.1391E-05	-0.000468415	-0.000400069	0.001110381	4.41442E-05	0.000977949	0.001242814	88.01613998	0.332969588	87.01723122	89.01504875	-0.020758372	0.004185011	-0.033313406	-0.008203337	0.031532654	0.010338499	0.000517155	0.062548152	-0.000750271	2.75465E-05	-0.00083291	-0.000667631
0.176399996	-0.000440322	1.36433E-05	-0.000481252	-0.000399392	0.001079426	4.48861E-05	0.000944768	0.001214085	88.24385516	0.32358933	87.27308717	89.21462315	-0.022503255	0.004017101	-0.034554558	-0.010451952	0.030097885	0.010048169	-4.66218E-05	0.060242393	-0.000764039	3.9628E-05	-0.000882923	-0.000645155
0.176799996	-0.000446248	1.21199E-05	-0.000482608	-0.000409889	0.001047969	4.54692E-05	0.000911562	0.001184377	88.4649566	0.314100943	87.52265377	89.40725943	-0.02402533	0.003927992	-0.035809307	-0.012241353	0.028917361	0.009992702	-0.001060744	0.058895467	-0.000778024	3.0256E-05	-0.000868792	-0.000687256
0.177199996	-0.000451953	9.22814E-06	-0.000479637	-0.000424268	0.001016142	4.58717E-05	0.000878527	0.001153757	88.67936452	0.304515474	87.7658181	89.59291094	-0.026265936	0.004369895	-0.039375622	-0.013156249	0.027075694	0.010502065	-0.004430501	0.058581888	-0.000791214	2.61507E-05	-0.000869666	-0.000712762
0.177599996	-0.00045744	1.22775E-05	-0.000494272	-0.000420607	0.000983892	4.62475E-05	0.000845149	0.001122634	88.88701407	0.294846834	88.00247357	89.77155457	-0.027993527	0.004349535	-0.041042132	-0.014944922	0.025740178	0.010325077	-0.005235052	0.056715408	-0.000804358	3.79662E-05	-0.000918257	-0.000690459
0.177999996	-0.00046305	1.13186E-05	-0.000497006	-0.000429095	0.000951162	4.67934E-05	0.000810782	0.001091542	89.08783722	0.28510713	88.23251583	89.94315861	-0.029856118	0.004364172	-0.042948633	-0.016763603	0.024292303	0.010424193	-0.006980276	0.055564881	-0.000817651	3.07523E-05	-0.000909908	-0.000725394
0.178399995	-0.000467434	9.36601E-06	-0.000495532	-0.000439336	0.000918061	4.72444E-05	0.000776327	0.001059794	89.28178056	0.275308883	88.45585391	90.10770721	-0.03145143	0.0047462	-0.04569003	-0.017212829	0.023024596	0.010801155	-0.009378868	0.05542806	-0.000826455	2.91802E-05	-0.000913996	-0.000738914
0.178799995	-0.000471557	1.05011E-05	-0.00050306	-0.000440054	0.000884593	4.74468E-05	0.000742253	0.001026934	89.468805	0.265461887	88.67241933	90.26519066	-0.033165833	0.004174468	-0.045689237	-0.020642429	0.021588979	0.010393097	-0.009590311	0.052768268	-0.000836683	2.91455E-05	-0.00092412	-0.000749246
0.179199995	-0.000475016	9.37654E-06	-0.000503146	-0.000446886	0.000850952	4.8136E-05	0.000706544	0.00099536	89.6488692	0.255584198	88.8821166	90.41562179	-0.035083648	0.004198033	-0.047677746	-0.022489549	0.019828357	0.010230223	-0.010862312	0.050519026	-0.000843165	2.74323E-05	-0.000925462	-0.000760869
0.179599995	-0.000475392	9.04787E-06	-0.000502536	-0.000448249	0.000817007	4.82814E-05	0.000672163	0.000961851	89.82195028	0.245687974	89.08488635	90.5590142	-0.03653119	0.004464567	-0.049924891	-0.023137488	0.018437063	0.010763599	-0.013853734	0.05072786	-0.000840578	2.80125E-05	-0.000924616	-0.000756541
0.179999995	-0.000475999	9.4996E-06	-0.000504497	-0.0004475	0.000783287	4.86377E-05	0.000637374	0.0009292	89.98802948	0.235786066	89.28067128	90.69538768	-0.037687848	0.004035051	-0.049793	-0.025582696	0.017221654	0.01056953	-0.014486936	0.048930245	-0.000843169	2.46647E-05	-0.000917163	-0.000769175
0.180399995	-0.000478099	6.82731E-06	-0.000498581	-0.000457617	0.000749292	4.84744E-05	0.000603869	0.000894716	90.14710236	0.225892983	89.46942341	90.82478131	-0.039146505	0.003821633	-0.050611403	-0.027681607	0.015629793	0.010442749	-0.015698453	0.04695804	-0.000849801	2.24433E-05	-0.000917131	-0.000782471
0.180799995	-0.000478293	7.91201E-06	-0.000502029	-0.000454557	0.000715323	4.84953E-05	0.000569837	0.000860809	90.2991689	0.216025261	89.65109312	90.94724469	-0.040415822	0.003517385	-0.050967978	-0.029863666	0.014084404	0.010532906	-0.017514314	0.045683121	-0.000846753	2.34732E-05	-0.000917172	-0.000776333
0.181199995	-0.00047631	8.70232E-06	-0.000502417	-0.000450203	0.000681283	4.81196E-05	0.000536924	0.000825641	90.44424216	0.206194529	89.82565857	91.06282575	-0.041384926	0.003758261	-0.052659707	-0.030110144	0.012698087	0.010891318	-0.019975866	0.045372039	-0.000840379	2.48959E-05	-0.000915067	-0.000765692
0.181599995	-0.000474812	7.85267E-06	-0.00049837	-0.000451254	0.000647526	4.79675E-05	0.000503623	0.000791428	90.582352	0.196418894	89.99309532	91.17160868	-0.042160412	0.003406433	-0.052379712	-0.031941113	0.011368759	0.010383642	-0.019782168	0.042519685	-0.000837796	2.10349E-05	-0.000900901	-0.000774692
0.181999995	-0.000473809	8.8756E-06	-0.000500435	-0.000447182	0.000613713	4.74846E-05	0.000471259	0.000756167	90.71352736	0.186709462	90.15339898	91.27365575	-0.04306607	0.00313801	-0.052480099	-0.033652042	0.009765272	0.010379556	-0.021373395	0.04090394	-0.000835451	2.43491E-05	-0.000908498	-0.000762404
0.182399995	-0.00047079	9.06738E-06	-0.000497992	-0.000443588	0.000580029	4.69817E-05	0.000439084	0.000720974	90.83781274	0.17708684	90.30655222	91.36907326	-0.043666269	0.003363461	-0.053756652	-0.033575886	0.008281914	0.010324742	-0.022692311	0.039256139	-0.000825254	2.34976E-05	-0.000895747	-0.000754761
0.182799995	-0.000466067	1.01822E-05	-0.000496614	-0.000435521	0.000546508	4.64416E-05	0.000407184	0.000685833	90.95526663	0.167566271	90.45256782	91.45796545	-0.044067623	0.003246899	-0.053808319	-0.034326927	0.006771408	0.010303426	-0.02413887	0.037681687	-0.000812607	2.74346E-05	-0.000894911	-0.000730303
0.183199995	-0.000461036	1.09013E-05	-0.00049374	-0.000428332	0.000513447	4.59226E-05	0.000375679	0.000651215	91.06595453	0.158161437	90.59147021	91.54043884	-0.04394229	0.003527078	-0.054523524	-0.033361056	0.005600072	0.010456729	-0.025770115	0.03697026	-0.000800361	2.67563E-05	-0.00088063	-0.000720092
0.183599995	-0.000455571	1.02458E-05	-0.000486308	-0.000424834	0.000480767	4.5584E-05	0.000344015	0.000617519	91.16995653	0.148889953	90.72328667	91.61662638	-0.044090393	0.003225235	-0.053766097	-0.034414688	0.003951373	0.01061582	-0.027896087	0.035798833	-0.000786679	2.4472E-05	-0.000860094	-0.000713263
0.183999995	-0.00044947	1.06044E-05	-0.000481283	-0.000417656	0.000448477	4.50834E-05	0.000313227	0.000583727	91.26736323	0.139771882	90.84804759	91.68667887	-0.043786476	0.003136726	-0.053196653	-0.034376299	0.00257762	0.010240798	-0.028144773	0.033300013	-0.00077133	2.69632E-05	-0.000852219	-0.00069044
0.184399995	-0.000442267	1.25054E-05	-0.000479783	-0.000404751	0.000416638	4.45478E-05	0.000282995	0.000550282	91.35827732	0.130821516	90.96581277	91.75074187	-0.042960623	0.002783828	-0.051312106	-0.034609139	0.0014937	0.010305313	-0.029422238	0.032409638	-0.000752601	3.28825E-05	-0.000851249	-0.000653954
0.184799995	-0.000433329	1.46833E-05	-0.000477379	-0.000389279	0.000385296	4.35376E-05	0.000254683	0.000515908	91.44281165	0.122058725	91.07663547	91.80898782	-0.04226318	0.002839412	-0.050781415	-0.033744945	7.31473E-05	0.010278706	-0.030762971	0.030909266	-0.000729216	3.77374E-05	-0.000842429	-0.000616004
0.185199995	-0.000423377	1.6064E-05	-0.000471569	-0.000375185	0.000354815	4.25461E-05	0.000227177	0.000482453	91.5210975	0.113498433	91.1806022	91.8615928	-0.04119277	0.003036101	-0.050301072	-0.032084468	-0.001199044	0.010415936	-0.032446853	0.030048765	-0.000704531	3.98994E-05	-0.000824229	-0.000584833
0.185599995	-0.000413418	1.68544E-05	-0.000463981	-0.000362855	0.000325147	4.10956E-05	0.00020186	0.000448434	91.59326808	0.105160478	91.27778664	91.90874951	-0.039967888	0.003161589	-0.049452656	-0.03048312	-0.002448189	0.010346849	-0.033488737	0.02859236	-0.000680982	4.13796E-05	-0.000805121	-0.000556844
0.185999995	-0.000402909	1.76028E-05	-0.000455717	-0.0003501	0.000296501	3.98413E-05	0.000176978	0.000416025	91.65948041	0.097065035	91.36828531	91.95067552	-0.038501224	0.003352671	-0.048559236	-0.028443212	-0.003583771	0.010195265	-0.034169567	0.027002024	-0.000655609	4.16898E-05	-0.000780678	-0.000530539
0.186399995	-0.000392134	1.92709E-05	-0.000449947	-0.000334321	0.000268578	3.82562E-05	0.000153809	0.000383347	91.7199014	0.089228203	91.45221679	91.98758601	-0.037001765	0.00342192	-0.047267525	-0.026736004	-0.004759165	0.010029801	-0.034848568	0.025330238	-0.000630561	4.4054E-05	-0.000762723	-0.000498399
0.186799995	-0.000380964	2.11151E-05	-0.000444309	-0.000317619	0.000241637	3.68191E-05	0.000131179	0.000352094	91.7747043	0.08167075	91.52969205	92.01971655	-0.035274557	0.003589583	-0.046043306	-0.024505808	-0.005810417	0.010079346	-0.036048454	0.02442762	-0.000604031	4.57012E-05	-0.000741134	-0.000466927
0.187199995	-0.000368171	2.36794E-05	-0.000439209	-0.000297133	0.000215459	3.50554E-05	0.000110293	0.000320625	91.82408396	0.074412908	91.60084524	92.04732269	-0.03353442	0.00368875	-0.044600669	-0.022468171	-0.006948439	0.010102875	-0.037257064	0.023360186	-0.000575473	4.7103E-05	-0.000716782	-0.000434164
0.187599995	-0.000352867	2.68174E-05	-0.000433319	-0.000272415	0.000190418	3.34259E-05	9.01399E-05	0.000290695	91.86824703	0.06747019	91.66583646	92.0706576	-0.031657006	0.003833364	-0.043157098	-0.020156913	-0.008055575	0.010073459	-0.038275953	0.022164802	-0.000544624	4.78484E-05	-0.000688169	-0.000401079
0.187999995	-0.000335095	2.99024E-05	-0.000424802	-0.000245387	0.000166395	3.16123E-05	7.15583E-05	0.000261232	91.90741062	0.060868002	91.72480661	92.09001463	-0.029471481	0.004060391	-0.041652655	-0.017290307	-0.00895864	0.009974829	-0.038883127	0.020965847	-0.00051178	4.93937E-05	-0.000659961	-0.000363599
0.188399995	-0.000314441	3.1731E-05	-0.000409633	-0.000219248	0.000143626	2.98085E-05	5.42005E-05	0.000233052	91.94181188	0.054623315	91.77794194	92.10568182	-0.02710219	0.004058422	-0.039277455	-0.014926925	-0.009747895	0.010056205	-0.03991651	0.02042072	-0.000477215	5.08521E-05	-0.000629772	-0.000324659
0.188799995	-0.000292008	3.29104E-05	-0.000390739	-0.000193277	0.000122185	2.78722E-05	3.85686E-05	0.000205802	91.97169558	0.048756445	91.82542625	92.11796492	-0.024561439	0.004218866	-0.037218037	-0.011904841	-0.010443799	0.01001877	-0.040500109	0.01961251	-0.000441072	5.26691E-05	-0.00059908	-0.000283065
0.189199995	-0.000268655	3.39945E-05	-0.000370639	-0.000166672	0.00010221	2.58263E-05	2.47315E-05	0.000179689	91.9973278	0.043288978	91.86746087	92.12719474	-0.022253933	0.004519305	-0.035811847	-0.008696018	-0.011370329	0.009914319	-0.041113286	0.018372629	-0.00040376	5.43876E-05	-0.000566922	-0.000240597
0.189599995	-0.000244898	3.52428E-05	-0.000350627	-0.00013917	8.37981E-05	2.37318E-05	1.26028E-05	0.000154993	92.01898257	0.038239202	91.90426496	92.13370017	-0.019593038	0.004584381	-0.033346181	-0.005839896	-0.011939349	0.009863195	-0.041528934	0.017650236	-0.000366164	5.64605E-05	-0.000535545	-0.000196782
0.189999995	-0.00022075	3.63443E-05	-0.000329783	-0.000111717	6.68903E-05	2.14631E-05	2.50108E-06	0.000131279	92.03695393	0.033625829	91.93607644	92.13783141	-0.016953747	0.004768135	-0.031258151	-0.002649342	-0.012448482	0.009745118	-0.041683837	0.016786873	-0.000327943	5.8007E-05	-0.000501964	-0.000153922
0.190399995	-0.000196349	3.72633E-05	-0.000308139	-8.45585E-05	5.16934E-05	1.92088E-05	-5.93291E-06	0.00010932	92.05154864	0.029469793	91.96313926	92.13995802	-0.014386591	0.004689768	-0.028455894	-0.000317287	-0.012956994	0.009738606	-0.042172812	0.016258823	-0.000289407	5.92266E-05	-0.000467087	-0.000111727
0.190799995	-0.000171606	3.80515E-05	-0.00028576	-5.74512E-05	3.81032E-05	1.66989E-05	-1.19936E-05	8.82E-05	92.0630916	0.025784095	91.98573931	92.14044388	-0.011828928	0.004650061	-0.025779109	0.002121254	-0.013340103	0.009690797	-0.042412494	0.015732287	-0.000250206	6.06134E-05	-0.000432046	-6.83661E-05
0.191199995	-0.000146461	3.87246E-05	-0.000262635	-3.0287E-05	2.63112E-05	1.42259E-05	-1.63664E-05	6.89889E-05	92.07191753	0.022589534	92.00414893	92.13968614	-0.009186392	0.00445698	-0.022557332	0.004184547	-0.013507081	0.009769314	-0.042815024	0.015800863	-0.000210444	6.1247E-05	-0.000394185	-2.67033E-05
0.191599995	-0.000120926	3.89665E-05	-0.000237825	-4.02588E-06	1.61502E-05	1.15456E-05	-1.84866E-05	5.07871E-05	92.0783844	0.019897975	92.01869047	92.13807833	-0.00680458	0.004441479	-0.020129016	0.006519856	-0.013781014	0.009615176	-0.042626542	0.015064515	-0.000169852	6.15124E-05	-0.000354389	1.46855E-05
0.191999995	-9.47216E-05	3.88117E-05	-0.000211157	2.17136E-05	7.89806E-06	9.02183E-06	-1.91674E-05	3.49635E-05	92.08286126	0.017722658	92.02969329	92.13602924	-0.004427001	0.00434783	-0.017470491	0.008616489	-0.013916728	0.009506724	-0.042436902	0.014603445	-0.000128153	6.11193E-05	-0.000311511	5.52045E-05
0.192399995	-6.78835E-05	3.9212E-05	-0.000185519	4.97524E-05	1.49593E-06	6.39629E-06	-1.76929E-05	2.06848E-05	92.08573405	0.016079335	92.03749605	92.13397205	-0.002253861	0.004061324	-0.014437832	0.00993011	-0.014092776	0.009519919	-0.042652532	0.014466981	-8.55739E-05	6.19783E-05	-0.000271509	0.000100361
0.192799995	-4.11706E-05	3.90607E-05	-0.000158353	7.60116E-05	-2.87483E-06	4.23883E-06	-1.55913E-05	9.84167E-06	92.08740234	0.014986314	92.0424434	92.13236128	-4.845E-05	0.004014275	-0.012091275	0.011994375	-0.014056854	0.009440201	-0.042377457	0.014263749	-4.40317E-05	6.10963E-05	-0.000227321	0.000139257
0.193199995	-1.43215E-05	3.89261E-05	-0.0001311	0.000102457	-5.35866E-06	3.15636E-06	-1.48277E-05	4.11041E-06	92.08827496	0.014459028	92.04489787	92.13165204	0.001949926	0.004058755	-0.010226338	0.01412619	-0.01405595	0.00937452	-0.042179511	0.014067611	-1.34985E-06	6.11219E-05	-0.000184715	0.000182016
0.193599995	1.31257E-05	3.9334E-05	-0.000104876	0.000131128	-5.87479E-06	4.11833E-06	-1.82298E-05	6.48019E-06	92.08878581	0.014531092	92.04519253	92.13237908	0.004084771	0.004131361	-0.008309311	0.016478854	-0.013755294	0.009195595	-0.04134208	0.013831492	4.21305E-05	6.23039E-05	-0.000144781	0.000229042
0.193999995	4.06668E-05	3.99321E-05	-7.91295E-05	0.000160463	-4.49545E-06	6.14483E-06	-2.29299E-05	1.3939E-05	92.08934466	0.015199093	92.04374738	92.13494194	0.006225635	0.004174992	-0.00629934	0.018750611	-0.013321482	0.009115917	-0.040669234	0.01402627	8.59558E-05	6.29588E-05	-0.000102921	0.000274832
0.194399995	6.92811E-05	3.98872E-05	-5.03806E-05	0.000188943	-1.1818E-06	8.47814E-06	-2.66162E-05	2.42526E-05	92.09037654	0.01644821	92.04103191	92.13972117	0.00836094	0.004003275	-0.003648884	0.020370764	-0.012756226	0.009183673	-0.040307244	0.014794792	0.000131314	6.25551E-05	-5.63509E-05	0.00031898
0.194799995	9.78642E-05	3.94944E-05	-2.06191E-05	0.000216348	3.98212E-06	1.08858E-05	-2.86752E-05	3.66395E-05	92.09226767	0.018254858	92.0375031	92.14703225	0.010512421	0.004156405	-0.001956795	0.022981636	-0.012056353	0.009156951	-0.039527206	0.0154145	0.000176143	6.16008E-05	-8.65937E-06	0.000360945
0.195199995	0.000126164	3.83726E-05	1.10457E-05	0.000241281	1.09481E-05	1.32099E-05	-2.86816E-05	5.05779E-05	92.09539636	0.020594196	92.03361377	92.15717895	0.012973498	0.004286661	0.000113515	0.025833481	-0.010905844	0.009090444	-0.038177178	0.016365489	0.000220313	5.92747E-05	4.24888E-05	0.000398137
0.195599995	0.000154037	3.68819E-05	4.3391E-05	0.000264682	1.97079E-05	1.55144E-05	-2.68354E-05	6.62512E-05	92.10012213	0.023440377	92.029801	92.17044327	0.01524143	0.004172478	0.002723997	0.027758863	-0.009811761	0.009164223	-0.037304432	0.017680909	0.000263749	5.67351E-05	9.35441E-05	0.000433955
0.195999995	0.000180926	3.47947E-05	7.65417E-05	0.00028531	3.02399E-05	1.78026E-05	-2.31678E-05	8.36476E-05	92.10679213	0.026765894	92.02649445	92.18708981	0.017157283	0.004270925	0.004344509	0.029970058	-0.008884522	0.00912485	-0.036259072	0.018490028	0.000305099	5.29769E-05	0.000146169	0.00046403
0.196399995	0.000206127	3.24701E-05	0.000108717	0.000303537	4.25285E-05	1.99055E-05	-1.71881E-05	0.000102245	92.11573219	0.030544576	92.02409846	92.20736592	0.018645157	0.004232829	0.005946671	0.031343643	-0.008180258	0.009095472	-0.035466675	0.019106159	0.00034321	4.9146E-05	0.000195772	0.000490648
0.196799995	0.000229091	3.01222E-05	0.000138724	0.000319457	5.63685E-05	2.1911E-05	-9.36442E-06	0.000122101	92.12726434	0.034750137	92.02301393	92.23151475	0.020086603	0.004169251	0.00757885	0.032594355	-0.007274948	0.009069138	-0.034482363	0.019932467	0.000377545	4.55861E-05	0.000240787	0.000514304
0.197199995	0.000249853	2.8028E-05	0.00016577	0.000333937	7.1712E-05	2.37261E-05	5.33819E-07	0.00014289	92.14169153	0.039363648	92.02360058	92.25978247	0.021279054	0.004253044	0.008519923	0.034038185	-0.006368262	0.009005034	-0.033383364	0.02064684	0.00040858	4.25374E-05	0.000280968	0.000536192
